日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2008-07-24,'399967,中证军工,3960.884,3969.139,3891.546,3905.167,3883.895,76.989,1.9823,125612672,1903831324.0
2008-07-23,'399967,中证军工,3883.895,3961.297,3879.737,3930.7,3918.385,-34.49,-0.8802,131600228,1969180207.0
2008-07-22,'399967,中证军工,3918.385,3969.746,3892.743,3919.182,3914.765,3.62,0.0925,149155537,2117514937.0
2008-07-21,'399967,中证军工,3914.765,3924.736,3760.732,3760.732,3769.979,144.786,3.8405,164142796,2319676583.0
2008-07-18,'399967,中证军工,3769.979,3769.979,3604.804,3698.047,3662.616,107.363,2.9313,145511180,1884674246.0
2008-07-17,'399967,中证军工,3662.616,3780.742,3662.616,3721.036,3656.135,6.481,0.1773,126699547,1694283536.0
2008-07-16,'399967,中证军工,3656.135,3805.584,3605.889,3805.584,3848.45,-192.315,-4.9972,136082706,1839875236.0
2008-07-15,'399967,中证军工,3848.45,4016.965,3840.003,3997.594,3980.64,-132.19,-3.3208,174838629,2570441486.0
2008-07-14,'399967,中证军工,3980.64,3980.64,3911.633,3911.633,3934.332,46.308,1.177,133179631,1826944804.0
2008-07-11,'399967,中证军工,3934.332,3947.838,3887.676,3933.657,3957.254,-22.922,-0.5792,153425676,2302808281.0
2008-07-10,'399967,中证军工,3957.254,4099.798,3907.007,3920.502,3969.187,-11.933,-0.3006,209631384,3467733289.0
2008-07-09,'399967,中证军工,3969.187,3969.187,3867.602,3889.688,3871.672,97.515,2.5187,190788145,2695860677.0
2008-07-08,'399967,中证军工,3871.672,3889.524,3773.57,3816.573,3805.041,66.631,1.7511,207644860,2753227971.0
2008-07-07,'399967,中证军工,3805.041,3805.041,3606.62,3606.62,3611.747,193.294,5.3518,164374396,2247421077.0
2008-07-04,'399967,中证军工,3611.747,3660.698,3588.473,3614.948,3606.665,5.082,0.1409,144639844,1877443914.0
2008-07-03,'399967,中证军工,3606.665,3623.965,3350.745,3386.285,3441.78,164.885,4.7907,155774415,2081995285.0
2008-07-02,'399967,中证军工,3441.78,3487.721,3398.35,3421.254,3404.329,37.451,1.1001,73045712,923948989.0
2008-07-01,'399967,中证军工,3404.329,3516.314,3391.192,3516.314,3508.805,-104.476,-2.9775,70184489,939382574.0
2008-06-30,'399967,中证军工,3508.805,3555.163,3455.115,3516.342,3495.215,13.59,0.3888,87984052,1208428603.0
2008-06-27,'399967,中证军工,3495.215,3647.051,3463.565,3638.69,3767.089,-271.874,-7.2171,136122053,1799314334.0
2008-06-26,'399967,中证军工,3767.089,3782.018,3643.539,3701.353,3702.638,64.451,1.7407,145387227,2087805141.0
2008-06-25,'399967,中证军工,3702.638,3702.638,3507.364,3507.364,3501.976,200.662,5.73,137784314,1840692527.0
2008-06-24,'399967,中证军工,3501.976,3510.03,3400.881,3413.996,3416.986,84.99,2.4873,88320398,1105179726.0
2008-06-23,'399967,中证军工,3416.986,3511.655,3404.005,3439.994,3480.378,-63.392,-1.8214,90228321,1073461277.0
2008-06-20,'399967,中证军工,3480.378,3664.65,3322.914,3465.457,3480.352,0.026,0.0007,155270317,1958063743.0
2008-06-19,'399967,中证军工,3480.352,3785.303,3473.338,3785.303,3814.42,-334.068,-8.758,131745079,1784940141.0
2008-06-18,'399967,中证军工,3814.42,3838.097,3453.936,3599.82,3636.549,177.871,4.8912,155962806,2213586342.0
2008-06-17,'399967,中证军工,3636.549,3876.682,3630.692,3772.129,3742.272,-105.723,-2.8251,128390869,1779985233.0
2008-06-16,'399967,中证军工,3742.272,3860.628,3710.803,3860.628,3870.249,-127.977,-3.3067,89612712,1166210419.0
2008-06-13,'399967,中证军工,3870.249,4111.839,3867.041,4063.17,4042.988,-172.739,-4.2726,94208363,1274188515.0
2008-06-12,'399967,中证军工,4042.988,4135.151,3999.782,4076.068,4098.491,-55.503,-1.3542,89230833,1328823517.0
2008-06-11,'399967,中证军工,4098.491,4180.436,4021.245,4158.129,4260.852,-162.361,-3.8105,112554758,1645747709.0
2008-06-10,'399967,中证军工,4260.852,4447.177,4253.655,4446.65,4673.807,-412.955,-8.8355,103862979,1706303893.0
2008-06-06,'399967,中证军工,4673.807,4763.705,4663.915,4763.705,4765.11,-91.303,-1.9161,93434762,1438898689.0
2008-06-05,'399967,中证军工,4765.11,4799.35,4709.257,4709.257,4797.337,-32.227,-0.6718,135095078,2119481069.0
2008-06-04,'399967,中证军工,4797.337,4845.307,4706.184,4828.043,4813.174,-15.837,-0.329,174700346,2745231775.0
2008-06-03,'399967,中证军工,4813.174,4853.411,4779.412,4819.899,4755.467,57.707,1.2135,159795153,2510617827.0
2008-06-02,'399967,中证军工,4755.467,4775.627,4698.295,4731.138,4734.53,20.937,0.4422,106792690,1848812229.0
2008-05-30,'399967,中证军工,4734.53,4739.255,4632.143,4653.76,4653.737,80.793,1.7361,135367439,2288789129.0
2008-05-29,'399967,中证军工,4653.737,4836.48,4653.262,4770.856,4775.737,-122.0,-2.5546,107893288,1964496246.0
2008-05-28,'399967,中证军工,4775.737,4780.425,4681.976,4697.123,4684.624,91.113,1.9449,110624067,1973194615.0
2008-05-27,'399967,中证军工,4684.624,4684.624,4554.902,4611.884,4625.475,59.149,1.2788,111203912,2110063287.0
2008-05-26,'399967,中证军工,4625.475,4751.655,4588.785,4657.51,4696.095,-70.62,-1.5038,127333429,2402276146.0
2008-05-23,'399967,中证军工,4696.095,4747.09,4592.044,4695.544,4723.125,-27.03,-0.5723,116908396,1945966171.0
2008-05-22,'399967,中证军工,4723.125,4834.3,4723.125,4788.645,4835.467,-112.342,-2.3233,149546219,2197915714.0
2008-05-21,'399967,中证军工,4835.467,4835.485,4567.894,4731.119,4813.159,22.308,0.4635,142208304,2419388769.0
2008-05-20,'399967,中证军工,4813.159,5147.516,4813.156,5098.996,5103.722,-290.563,-5.6932,133395140,2431535384.0
2008-05-19,'399967,中证军工,5103.722,5132.878,5050.272,5109.452,5137.012,-33.29,-0.648,70616011,1330214682.0
2008-05-16,'399967,中证军工,5137.012,5228.075,5065.145,5190.538,5205.431,-68.419,-1.3144,110338675,2110032452.0
2008-05-15,'399967,中证军工,5205.431,5322.152,5204.985,5250.559,5237.362,-31.931,-0.6097,139636435,2682309401.0
2008-05-14,'399967,中证军工,5237.362,5237.362,5056.068,5056.068,5088.146,149.216,2.9326,166068843,3123020751.0
2008-05-13,'399967,中证军工,5088.146,5230.254,5077.858,5144.012,5273.19,-185.044,-3.5091,182830178,3538532021.0
2008-05-12,'399967,中证军工,5273.19,5327.854,5113.082,5113.082,5117.695,155.495,3.0384,229207402,4571806997.0
2008-05-09,'399967,中证军工,5117.695,5271.313,5036.794,5244.66,5196.672,-78.977,-1.5198,174478325,3187155029.0
2008-05-08,'399967,中证军工,5196.672,5196.672,4969.985,4969.985,5023.61,173.062,3.445,195507231,3534968026.0
2008-05-07,'399967,中证军工,5023.61,5294.972,5023.61,5158.38,5169.899,-146.289,-2.8296,200646126,4052521003.0
2008-05-06,'399967,中证军工,5169.899,5256.391,5139.554,5235.329,5271.503,-101.604,-1.9274,181323514,3643322149.0
2008-05-05,'399967,中证军工,5271.503,5278.116,5068.61,5074.803,5004.972,266.531,5.3253,196825469,4146673008.0
2008-04-30,'399967,中证军工,5004.972,5007.83,4772.007,4772.007,4763.826,241.146,5.062,180052896,3415957725.0
2008-04-29,'399967,中证军工,4763.826,4785.813,4682.954,4682.954,4701.966,61.86,1.3156,109651965,2047680436.0
2008-04-28,'399967,中证军工,4701.966,4756.142,4662.011,4704.119,4769.944,-67.978,-1.4251,143311312,3285442631.0
2008-04-25,'399967,中证军工,4769.944,4900.637,4708.094,4708.094,4674.106,95.838,2.0504,224141878,3713091456.0
2008-04-24,'399967,中证军工,4674.106,4674.115,4550.779,4615.098,4302.079,372.027,8.6476,240672433,4442907627.0
2008-04-23,'399967,中证军工,4302.079,4320.947,4060.983,4069.539,4101.701,200.378,4.8852,116094258,1934731249.0
2008-04-22,'399967,中证军工,4101.701,4149.321,3927.831,4149.321,4221.751,-120.05,-2.8436,98023547,1624384041.0
2008-04-21,'399967,中证军工,4221.751,4563.379,4187.457,4563.379,4240.852,-19.101,-0.4504,116979567,1983518015.0
2008-04-18,'399967,中证军工,4240.852,4374.532,4227.684,4353.925,4387.097,-146.245,-3.3335,84152890,1482812729.0
2008-04-17,'399967,中证军工,4387.097,4627.109,4353.463,4547.048,4552.752,-165.655,-3.6386,82897106,1573318665.0
2008-04-16,'399967,中证军工,4552.752,4700.696,4550.808,4700.696,4720.081,-167.329,-3.545,65191487,1172011988.0
2008-04-15,'399967,中证军工,4720.081,4720.081,4434.983,4533.222,4579.0,141.081,3.081,93517701,1770984312.0
2008-04-14,'399967,中证军工,4579.0,4850.609,4570.508,4850.609,4949.291,-370.291,-7.4817,115436757,2283271560.0
2008-04-11,'399967,中证军工,4949.291,5006.715,4883.14,4883.14,4847.522,101.769,2.0994,97163342,1762119606.0
2008-04-10,'399967,中证军工,4847.522,4847.522,4641.065,4693.47,4789.293,58.229,1.2158,99490256,1845025085.0
2008-04-09,'399967,中证军工,4789.293,5148.038,4789.293,5095.455,5121.175,-331.882,-6.4806,120208427,2380751683.0
2008-04-08,'399967,中证军工,5121.175,5169.632,5037.54,5037.54,5023.081,98.094,1.9529,138901026,2675764396.0
2008-04-07,'399967,中证军工,5023.081,5023.081,4631.075,4646.853,4705.655,317.426,6.7456,125694090,2494235814.0
2008-04-03,'399967,中证军工,4705.655,4741.946,4434.33,4513.787,4615.798,89.857,1.9467,99422885,1863545819.0
2008-04-02,'399967,中证军工,4615.798,4808.614,4546.701,4778.368,4778.997,-163.199,-3.4149,108144496,1971237490.0
2008-04-01,'399967,中证军工,4778.997,5149.34,4773.596,5141.565,5189.376,-410.379,-7.9081,109476265,2051792586.0
2008-03-31,'399967,中证军工,5189.376,5380.919,5182.741,5342.027,5504.783,-315.407,-5.7297,94661640,1910872413.0
2008-03-28,'399967,中证军工,5504.783,5504.783,5134.228,5287.776,5354.479,150.304,2.8071,115556911,2258719602.0
2008-03-27,'399967,中证军工,5354.479,5546.699,5352.248,5546.699,5633.361,-278.882,-4.9505,111188059,2333262427.0
2008-03-26,'399967,中证军工,5633.361,5752.636,5596.631,5694.662,5667.779,-34.418,-0.6073,96910710,1873351545.0
2008-03-25,'399967,中证军工,5667.779,5692.501,5458.92,5519.486,5615.22,52.559,0.936,99437784,2066862002.0
2008-03-24,'399967,中证军工,5615.22,5915.689,5615.22,5915.003,5833.142,-217.922,-3.7359,112390027,2367784134.0
2008-03-21,'399967,中证军工,5833.142,5894.162,5691.786,5691.786,5708.037,125.105,2.1917,108858311,2423920226.0
2008-03-20,'399967,中证军工,5708.037,5775.807,5169.973,5419.61,5511.101,196.936,3.5734,134966474,2922051795.0
2008-03-19,'399967,中证军工,5511.101,5571.929,5309.347,5407.708,5303.303,207.798,3.9183,126640106,2615186854.0
2008-03-18,'399967,中证军工,5303.303,5763.373,5248.194,5641.312,5750.425,-447.122,-7.7755,118146550,2402005900.0
2008-03-17,'399967,中证军工,5750.425,6226.379,5750.425,6226.379,6239.618,-489.193,-7.8401,110088390,2195529295.0
2008-03-14,'399967,中证军工,6239.618,6363.45,6152.125,6319.376,6371.193,-131.575,-2.0652,91712986,1907997812.0
2008-03-13,'399967,中证军工,6371.193,6691.193,6270.807,6691.193,6759.253,-388.06,-5.7412,129898614,2739833989.0
2008-03-12,'399967,中证军工,6759.253,7047.479,6757.854,7047.479,6925.996,-166.743,-2.4075,124044398,2593053025.0
2008-03-11,'399967,中证军工,6925.996,6925.996,6755.526,6832.655,6856.301,69.695,1.0165,107664648,2277990598.0
2008-03-10,'399967,中证军工,6856.301,7058.127,6822.39,7058.127,7082.165,-225.864,-3.1892,97891060,2246596745.0
2008-03-07,'399967,中证军工,7082.165,7232.712,7049.924,7217.015,7248.403,-166.238,-2.2934,106598644,2522412388.0
2008-03-06,'399967,中证军工,7248.403,7248.403,7098.469,7152.387,7135.736,112.667,1.5789,146025118,3337780443.0
2008-03-05,'399967,中证军工,7135.736,7221.59,6952.342,7150.808,7161.164,-25.428,-0.3551,122698503,2870983814.0
2008-03-04,'399967,中证军工,7161.164,7345.86,7144.482,7249.068,7223.811,-62.647,-0.8672,163291125,3826963619.0
2008-03-03,'399967,中证军工,7223.811,7232.577,6933.731,6955.044,6981.241,242.57,3.4746,155980452,3388848060.0
2008-02-29,'399967,中证军工,6981.241,6982.724,6860.105,6860.105,6857.808,123.433,1.7999,101928245,2274939891.0
2008-02-28,'399967,中证军工,6857.808,6915.006,6815.081,6894.459,6883.09,-25.282,-0.3673,100986138,2354258405.0
2008-02-27,'399967,中证军工,6883.09,6896.47,6655.992,6712.049,6689.429,193.661,2.895,101260016,2665129215.0
2008-02-26,'399967,中证军工,6689.429,6924.547,6483.574,6914.94,6782.901,-93.472,-1.3781,112799006,3026555573.0
2008-02-25,'399967,中证军工,6782.901,7090.04,6782.212,7090.04,7113.157,-330.256,-4.6429,122091461,2827025666.0
2008-02-22,'399967,中证军工,7113.157,7303.919,7005.197,7301.776,7318.936,-205.779,-2.8116,143957517,3190099504.0
2008-02-21,'399967,中证军工,7318.936,7334.652,7158.626,7177.488,7210.306,108.63,1.5066,152890804,3393457528.0
2008-02-20,'399967,中证军工,7210.306,7375.405,7202.733,7343.509,7271.586,-61.28,-0.8427,147222454,3371077370.0
2008-02-19,'399967,中证军工,7271.586,7275.4,7104.923,7122.34,7108.563,163.023,2.2933,126480323,3174300047.0
2008-02-18,'399967,中证军工,7108.563,7129.27,7001.118,7001.118,6915.659,192.904,2.7894,104322776,2562110945.0
2008-02-15,'399967,中证军工,6915.659,6999.975,6795.849,6999.975,7022.793,-107.134,-1.5255,76439625,1958878913.0
2008-02-14,'399967,中证军工,7022.793,7061.075,6978.641,6978.641,6954.641,68.152,0.9799,51066170,1223299735.0
2008-02-13,'399967,中证军工,6954.641,7036.306,6907.816,6986.624,7026.577,-71.936,-1.0238,57730909,1289649226.0
2008-02-05,'399967,中证军工,7026.577,7096.873,6984.356,7036.116,7035.915,-9.338,-0.1327,85620791,1949555859.0
2008-02-04,'399967,中证军工,7035.915,7036.559,6700.28,6700.28,6533.621,502.294,7.6878,108606972,2695678369.0
2008-02-01,'399967,中证军工,6533.621,6813.277,6407.779,6813.277,6839.722,-306.101,-4.4753,120017620,2918879283.0
2008-01-31,'399967,中证军工,6839.722,7160.918,6839.651,7160.918,7144.079,-304.357,-4.2603,98985721,2758183203.0
2008-01-30,'399967,中证军工,7144.079,7319.371,7055.048,7205.677,7172.4,-28.321,-0.3949,102267890,2672826109.0
2008-01-29,'399967,中证军工,7172.4,7227.411,7013.99,7048.424,7021.76,150.64,2.1453,99545478,2442085152.0
2008-01-28,'399967,中证军工,7021.76,7424.487,7005.902,7424.487,7444.941,-423.181,-5.6841,140202558,3589594531.0
2008-01-25,'399967,中证军工,7444.941,7578.938,7401.498,7474.082,7486.34,-41.399,-0.553,169200930,4284099406.0
2008-01-24,'399967,中证军工,7486.34,7527.304,7169.26,7262.899,7212.697,273.643,3.7939,196230860,4760894486.0
2008-01-23,'399967,中证军工,7212.697,7218.153,6901.189,6913.35,6913.186,299.511,4.3325,158883960,3822322684.0
2008-01-22,'399967,中证军工,6913.186,7356.076,6876.367,7356.076,7561.104,-647.918,-8.5691,182898986,4784196573.0
2008-01-21,'399967,中证军工,7561.104,7874.887,7558.596,7856.275,7820.681,-259.577,-3.3191,181092949,4679298780.0
2008-01-18,'399967,中证军工,7820.681,7820.681,7642.802,7736.775,7745.251,75.43,0.9739,157402584,4183028386.0
2008-01-17,'399967,中证军工,7745.251,8005.234,7525.317,7941.033,7978.476,-233.225,-2.9232,223742582,5662948322.0
2008-01-16,'399967,中证军工,7978.476,8059.687,7949.051,8059.687,8094.425,-115.949,-1.4325,190788302,4905001885.0
2008-01-15,'399967,中证军工,8094.425,8136.741,8032.804,8090.163,8087.59,6.835,0.0845,160665227,4218039617.0
2008-01-14,'399967,中证军工,8087.59,8128.212,7974.23,8056.421,8055.463,32.127,0.3988,144255581,3510774866.0
2008-01-11,'399967,中证军工,8055.463,8178.915,7995.202,8178.915,8154.139,-98.676,-1.2101,160584807,4078323913.0
2008-01-10,'399967,中证军工,8154.139,8209.85,8118.762,8118.762,8118.762,35.377,0.4357,179940890,4458954222.0
2008-01-09,'399967,中证军工,8118.762,8119.27,7915.463,7942.647,7970.106,148.656,1.8652,171234556,4073903529.0
2008-01-08,'399967,中证军工,7970.106,8278.428,7945.742,8112.953,8082.381,-112.275,-1.3891,249504810,6041045449.0
2008-01-07,'399967,中证军工,8082.381,8102.225,7899.549,7899.549,7915.963,166.418,2.1023,184611993,4893251722.0
2008-01-04,'399967,中证军工,7915.963,7932.95,7854.379,7879.177,7845.919,70.044,0.8927,186645149,4667073212.0
2008-01-03,'399967,中证军工,7845.919,7867.246,7691.207,7691.207,7688.425,157.494,2.0485,192591520,4667686452.0
2008-01-02,'399967,中证军工,7688.425,7688.425,7514.302,7514.302,7464.343,224.082,3.002,161858645,3786619056.0
2007-12-28,'399967,中证军工,7464.343,7531.007,7438.976,7480.979,7436.675,27.668,0.372,135532040,3341076964.0
2007-12-27,'399967,中证军工,7436.675,7446.497,7364.985,7391.882,7344.636,92.039,1.2531,169714056,4085136266.0
2007-12-26,'399967,中证军工,7344.636,7344.636,7259.249,7287.909,7269.178,75.458,1.0381,135174771,3021057322.0
2007-12-25,'399967,中证军工,7269.178,7280.689,7166.065,7166.065,7135.097,134.081,1.8792,149821320,3183225484.0
2007-12-24,'399967,中证军工,7135.097,7208.556,7061.001,7061.001,7005.55,129.547,1.8492,142987687,3171693073.0
2007-12-21,'399967,中证军工,7005.55,7014.035,6870.183,6870.183,6917.808,87.742,1.2683,101867472,2172286324.0
2007-12-20,'399967,中证军工,6917.808,6921.014,6788.36,6816.274,6831.763,86.045,1.2595,107683726,2129558208.0
2007-12-19,'399967,中证军工,6831.763,6842.82,6739.913,6739.913,6733.316,98.447,1.4621,93551240,2111207999.0
2007-12-18,'399967,中证军工,6733.316,6819.451,6700.86,6760.256,6779.687,-46.371,-0.684,86122136,1743308572.0
2007-12-17,'399967,中证军工,6779.687,6847.354,6758.735,6817.867,6802.146,-22.459,-0.3302,118296897,2193809736.0
2007-12-14,'399967,中证军工,6802.146,6802.146,6635.145,6672.291,6724.134,78.012,1.1602,112562772,1978200905.0
2007-12-13,'399967,中证军工,6724.134,7023.783,6724.134,6965.339,6989.745,-265.611,-3.8,121972214,2634387270.0
2007-12-12,'399967,中证军工,6989.745,7024.537,6888.243,6970.411,6969.61,20.135,0.2889,114216785,2602762193.0
2007-12-11,'399967,中证军工,6969.61,7007.506,6741.126,6741.126,6734.215,235.395,3.4955,137768830,3253527734.0
2007-12-10,'399967,中证军工,6734.215,6742.155,6448.478,6448.478,6531.037,203.178,3.111,135371590,2908751767.0
2007-12-07,'399967,中证军工,6531.037,6548.138,6504.46,6519.633,6528.03,3.007,0.0461,91467216,1815087129.0
2007-12-06,'399967,中证军工,6528.03,6535.167,6473.118,6486.285,6451.435,76.595,1.1873,83465827,1733020444.0
2007-12-05,'399967,中证军工,6451.435,6465.618,6302.253,6311.142,6316.516,134.919,2.136,100639381,2049580846.0
2007-12-04,'399967,中证军工,6316.516,6357.29,6292.698,6292.698,6295.41,21.106,0.3353,78765001,1540670393.0
2007-12-03,'399967,中证军工,6295.41,6348.752,6255.833,6343.36,6336.256,-40.846,-0.6446,105078612,2239574483.0
2007-11-30,'399967,中证军工,6336.256,6459.847,6324.318,6329.097,6297.581,38.675,0.6141,143080309,2884612743.0
2007-11-29,'399967,中证军工,6297.581,6312.408,6022.83,6150.691,6081.372,216.209,3.5553,105290789,2310957304.0
2007-11-28,'399967,中证军工,6081.372,6195.411,6038.576,6121.574,6117.133,-35.761,-0.5846,79335516,1567281776.0
2007-11-27,'399967,中证军工,6117.133,6197.935,6093.421,6165.046,6229.077,-111.944,-1.7971,80825936,1853808798.0
2007-11-26,'399967,中证军工,6229.077,6410.865,6226.726,6397.891,6312.116,-83.039,-1.3155,116713076,2256484711.0
2007-11-23,'399967,中证军工,6312.116,6319.343,6092.559,6104.857,6155.671,156.445,2.5415,74151667,1631994423.0
2007-11-22,'399967,中证军工,6155.671,6365.567,6153.192,6275.989,6371.936,-216.265,-3.394,112538518,2488250348.0
2007-11-21,'399967,中证军工,6371.936,6497.059,6371.565,6423.4,6420.132,-48.196,-0.7507,100072899,2359466391.0
2007-11-20,'399967,中证军工,6420.132,6429.979,6258.46,6322.979,6350.531,69.601,1.096,116814862,2504814407.0
2007-11-19,'399967,中证军工,6350.531,6350.531,6271.22,6311.637,6274.758,75.773,1.2076,172047287,3184733276.0
2007-11-16,'399967,中证军工,6274.758,6325.448,6199.883,6221.395,6213.379,61.379,0.9879,161517078,3143010891.0
2007-11-15,'399967,中证军工,6213.379,6362.665,6204.253,6348.688,6357.558,-144.179,-2.2678,78906521,1968559148.0
2007-11-14,'399967,中证军工,6357.558,6357.558,6122.708,6190.146,6126.022,231.536,3.7795,114721376,2796443762.0
2007-11-13,'399967,中证军工,6126.022,6224.354,6041.759,6064.56,6020.045,105.977,1.7604,82517851,1936938739.0
2007-11-12,'399967,中证军工,6020.045,6185.763,5933.062,6141.697,6291.124,-271.079,-4.3089,104027371,2429699836.0
2007-11-09,'399967,中证军工,6291.124,6414.522,6265.546,6348.847,6405.874,-114.75,-1.7913,97239315,2165482447.0
2007-11-08,'399967,中证军工,6405.874,6625.728,6405.657,6625.728,6620.76,-214.886,-3.2456,103705797,2336372561.0
2007-11-07,'399967,中证军工,6620.76,6693.726,6527.642,6642.547,6628.63,-7.87,-0.1187,79493445,1666729731.0
2007-11-06,'399967,中证军工,6628.63,6768.159,6608.662,6720.483,6714.513,-85.883,-1.2791,73826963,1514246472.0
2007-11-05,'399967,中证军工,6714.513,6762.8,6544.931,6550.952,6601.414,113.099,1.7133,84694435,2093514455.0
2007-11-02,'399967,中证军工,6601.414,6681.1,6578.993,6676.354,6753.741,-152.327,-2.2554,103384960,2484545465.0
2007-11-01,'399967,中证军工,6753.741,6994.68,6753.449,6994.68,6963.895,-210.154,-3.0178,120850273,2866300789.0
2007-10-31,'399967,中证军工,6963.895,6984.459,6897.596,6897.596,6753.324,210.571,3.118,133033222,3054439189.0
2007-10-30,'399967,中证军工,6753.324,6794.78,6661.116,6665.518,6548.267,205.057,3.1315,91741041,2166989519.0
2007-10-29,'399967,中证军工,6548.267,6553.437,6444.327,6553.437,6559.333,-11.066,-0.1687,106965876,2236402608.0
2007-10-26,'399967,中证军工,6559.333,6700.759,6407.873,6688.07,6809.725,-250.392,-3.677,122996581,2769085988.0
2007-10-25,'399967,中证军工,6809.725,7262.676,6809.725,7262.676,7297.407,-487.682,-6.6829,157574179,3992332332.0
2007-10-24,'399967,中证军工,7297.407,7438.48,7260.334,7331.447,7279.044,18.363,0.2523,127176012,3728411968.0
2007-10-23,'399967,中证军工,7279.044,7362.53,7084.04,7362.53,7335.449,-56.405,-0.7689,125698645,3354569792.0
2007-10-22,'399967,中证军工,7335.449,7486.93,7335.449,7399.293,7428.528,-93.079,-1.253,131045371,3750660118.0
2007-10-19,'399967,中证军工,7428.528,7472.774,7318.385,7320.278,7300.211,128.317,1.7577,143855237,3924138034.0
2007-10-18,'399967,中证军工,7300.211,7615.79,7299.817,7615.79,7632.77,-332.559,-4.357,144101509,4111676976.0
2007-10-17,'399967,中证军工,7632.77,7760.123,7599.09,7608.719,7597.571,35.199,0.4633,171179078,5122814954.0
2007-10-16,'399967,中证军工,7597.571,7756.684,7527.243,7756.684,7738.316,-140.745,-1.8188,144147441,4512111977.0
2007-10-15,'399967,中证军工,7738.316,7848.838,7692.58,7781.901,7782.515,-44.199,-0.5679,203088015,6567612508.0
2007-10-12,'399967,中证军工,7782.515,7831.713,7460.372,7831.713,7830.614,-48.099,-0.6142,223347180,6266958121.0
2007-10-11,'399967,中证军工,7830.614,7889.054,7688.993,7788.859,7789.762,40.852,0.5244,178581745,5363670953.0
2007-10-10,'399967,中证军工,7789.762,7892.326,7687.014,7687.014,7667.884,121.878,1.5895,191506759,5555339182.0
2007-10-09,'399967,中证军工,7667.884,7693.163,7477.847,7537.02,7548.788,119.096,1.5777,177098261,5065715103.0
2007-10-08,'399967,中证军工,7548.788,7690.913,7545.801,7690.913,7673.838,-125.05,-1.6296,164920648,4465926431.0
2007-09-28,'399967,中证军工,7673.838,7702.458,7585.675,7666.081,7594.619,79.219,1.0431,146083074,3873946540.0
2007-09-27,'399967,中证军工,7594.619,7594.619,7298.601,7298.601,7333.229,261.39,3.5645,148147297,4843586150.0
2007-09-26,'399967,中证军工,7333.229,7437.203,7333.092,7373.178,7463.517,-130.288,-1.7457,102680049,2297681969.0
2007-09-25,'399967,中证军工,7463.517,7670.302,7451.837,7670.302,7653.71,-190.193,-2.485,174841327,4274117601.0
2007-09-24,'399967,中证军工,7653.71,7653.71,7294.7,7356.34,7347.828,305.882,4.1629,214978285,4843159640.0
2007-09-21,'399967,中证军工,7347.828,7392.828,7242.644,7339.031,7318.256,29.572,0.4041,194689015,3777157086.0
2007-09-20,'399967,中证军工,7318.256,7318.256,7152.05,7152.05,7140.746,177.51,2.4859,149805866,3873243559.0
2007-09-19,'399967,中证军工,7140.746,7255.981,7137.738,7241.278,7206.233,-65.487,-0.9088,150465648,3701174949.0
2007-09-18,'399967,中证军工,7206.233,7238.206,7094.393,7238.206,7207.473,-1.24,-0.0172,165700093,4107655247.0
2007-09-17,'399967,中证军工,7207.473,7239.204,7123.523,7123.523,7091.821,115.652,1.6308,188233858,4330531062.0
2007-09-14,'399967,中证军工,7091.821,7143.992,6976.134,7030.399,7002.528,89.293,1.2752,150529422,3253717023.0
2007-09-13,'399967,中证军工,7002.528,7002.528,6792.793,6797.672,6761.444,241.084,3.5656,124297201,3041181044.0
2007-09-12,'399967,中证军工,6761.444,6761.638,6584.745,6691.428,6737.0,24.444,0.3628,198400157,4332482131.0
2007-09-11,'399967,中证军工,6737.0,7222.531,6720.854,7222.531,7237.747,-500.747,-6.9185,233944927,5167143938.0
2007-09-10,'399967,中证军工,7237.747,7237.747,7054.649,7059.66,7140.788,96.959,1.3578,229601126,4905936304.0
2007-09-07,'399967,中证军工,7140.788,7309.31,7140.788,7309.31,7315.024,-174.236,-2.3819,281394817,6888726044.0
2007-09-06,'399967,中证军工,7315.024,7373.879,7183.531,7196.475,7188.243,126.781,1.7637,218211042,5292562218.0
2007-09-05,'399967,中证军工,7188.243,7188.243,7026.55,7066.407,7061.469,126.774,1.7953,261947457,5979435952.0
2007-09-04,'399967,中证军工,7061.469,7137.333,7005.614,7064.645,7054.445,7.024,0.0996,243193128,6021768735.0
2007-09-03,'399967,中证军工,7054.445,7069.626,6870.826,6870.826,6819.72,234.725,3.4419,275824772,6906150590.0
2007-08-31,'399967,中证军工,6819.72,6850.414,6750.164,6790.678,6760.841,58.879,0.8709,233335342,5126555265.0
2007-08-30,'399967,中证军工,6760.841,6800.965,6674.038,6674.038,6665.325,95.516,1.433,258838540,5924566579.0
2007-08-29,'399967,中证军工,6665.325,6737.284,6580.08,6593.443,6646.507,18.818,0.2831,241110219,5502837647.0
2007-08-28,'399967,中证军工,6646.507,6671.51,6552.241,6641.802,6672.098,-25.591,-0.3836,270673240,6064130717.0
2007-08-27,'399967,中证军工,6672.098,6689.599,6576.538,6604.597,6561.669,110.429,1.6829,294274796,5616568272.0
2007-08-24,'399967,中证军工,6561.669,6591.502,6491.933,6491.933,6452.752,108.917,1.6879,239884887,5021064221.0
2007-08-23,'399967,中证军工,6452.752,6454.3,6296.985,6325.436,6285.916,166.836,2.6541,255849095,5388285897.0
